name,sex,age,height,weight,team,year,city,sport,event,medal
Jin Gab-Yong,M,34,182,90,South Korea,2008,Beijing,Baseball,Baseball Men's Baseball,Gold
Jin Jong-O,M,28,175,78,South Korea,2008,Beijing,Shooting,"Shooting Men's Free Pistol, 50 metres",Gold
Jin Ziwei,F,22,183,75,China,2008,Beijing,Rowing,Rowing Women's Quadruple Sculls,Gold
Kari Mette Johansen,F,29,172,NA,Norway,2008,Beijing,Handball,Handball Women's Handball,Gold
Shawn Machel Johnson (-East),F,16,145,41,United States,2008,Beijing,Gymnastics,Gymnastics Women's Balance Beam,Gold
Cullen Andrew Jones,M,24,195,95,United States,2008,Beijing,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
Leisel Marie Jones,F,22,177,68,Australia,2008,Beijing,Swimming,Swimming Women's 100 metres Breaststroke,Gold
Leisel Marie Jones,F,22,177,68,Australia,2008,Beijing,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
Somjit Jongjohor,M,33,167,51,Thailand,2008,Beijing,Boxing,Boxing Men's Flyweight,Gold
Joo Hyun-Jung,F,26,165,59,South Korea,2008,Beijing,Archery,Archery Women's Team,Gold
Morten Jrgensen,M,23,183,73,Denmark,2008,Beijing,Rowing,Rowing Men's Lightweight Coxless Fours,Gold
Natasha Kanani Janine "Tasha" Kai,F,25,170,66,United States,2008,Beijing,Football,Football Women's Football,Gold
Elena Kalisk,F,36,172,65,Slovakia,2008,Beijing,Canoeing,"Canoeing Women's Kayak Singles, Slalom",Gold
Yevgeniya Olegovna Kanayeva,F,18,168,42,Russia,2008,Beijing,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,Gold
Olga Nikolayevna Kaniskina,F,23,160,43,Russia,2008,Beijing,Athletics,Athletics Women's 20 kilometres Walk,Gold
Gerd Kanter,M,29,196,125,Estonia,2008,Beijing,Athletics,Athletics Men's Discus Throw,Gold
Nikola Karabatic,M,24,194,104,France,2008,Beijing,Handball,Handball Men's Handball,Gold
Daouda Karabou,M,32,198,92,France,2008,Beijing,Handball,Handball Men's Handball,Gold
Ayumi Karino,F,23,160,57,Japan,2008,Beijing,Softball,Softball Women's Softball,Gold
Tams Kss,M,32,200,94,Hungary,2008,Beijing,Water Polo,Water Polo Men's Water Polo,Gold
Florian Keller,M,26,183,84,Germany,2008,Beijing,Hockey,Hockey Men's Hockey,Gold
Klete D. Keller,M,26,198,97,United States,2008,Beijing,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
Heike Kemmer,F,46,172,63,Bonaparte,2008,Beijing,Equestrianism,"Equestrianism Mixed Dressage, Team",Gold
Christophe Maurice Jean Kemp,M,33,193,105,France,2008,Beijing,Handball,Handball Men's Handball,Gold
Jason Francis Kenny,M,20,178,81,Great Britain,2008,Beijing,Cycling,Cycling Men's Team Sprint,Gold
Olha Hennadivna Kharlan,F,17,172,68,Ukraine,2008,Beijing,Fencing,"Fencing Women's Sabre, Team",Gold
Elvira Ramilevna Khasyanova,F,27,163,57,Russia,2008,Beijing,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
Olena Mykolavna Khomrova,F,21,166,54,Ukraine,2008,Beijing,Fencing,"Fencing Women's Sabre, Team",Gold
Aslanbek Vitalyevich Khushtov,M,28,180,96,Russia,2008,Beijing,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Gold
Jason Frederick Kidd,M,35,193,96,United States,2008,Beijing,Basketball,Basketball Men's Basketball,Gold
Markis Kido,M,23,165,62,Indonesia-1,2008,Beijing,Badminton,Badminton Men's Doubles,Gold
Kim Dong-Ju,M,32,180,98,South Korea,2008,Beijing,Baseball,Baseball Men's Baseball,Gold
Kim Gwang-Hyeon,M,20,187,83,South Korea,2008,Beijing,Baseball,Baseball Men's Baseball,Gold
Kim Hyeon-Su,M,20,188,95,South Korea,2008,Beijing,Baseball,Baseball Men's Baseball,Gold
Kim Min-Jae,M,35,181,82,South Korea,2008,Beijing,Baseball,Baseball Men's Baseball,Gold
Asbel Kipruto Kiprop,M,19,190,63,Kenya,2008,Beijing,Athletics,"Athletics Men's 1,500 metres",Gold
Brimin Kiprop (Firmin-) Kipruto,M,23,175,55,Kenya,2008,Beijing,Athletics,"Athletics Men's 3,000 metres Steeplechase",Gold
Martin Kirketerp Ibsen,M,26,188,80,Denmark,2008,Beijing,Sailing,Sailing Mixed Skiff,Gold
Gbor Kis,M,25,194,115,Hungary,2008,Beijing,Water Polo,Water Polo Men's Water Polo,Gold
Gergely "Gerg" Kiss,M,30,198,112,Hungary,2008,Beijing,Water Polo,Water Polo Men's Water Polo,Gold
Kosuke Kitajima,M,25,178,73,Japan,2008,Beijing,Swimming,Swimming Men's 100 metres Breaststroke,Gold
Kosuke Kitajima,M,25,178,73,Japan,2008,Beijing,Swimming,Swimming Men's 200 metres Breaststroke,Gold
Benjamin Philip Kleibrink,M,23,174,65,Germany,2008,Beijing,Fencing,"Fencing Men's Foil, Individual",Gold
Noeki Klein,F,25,179,80,Netherlands,2008,Beijing,Water Polo,Water Polo Women's Water Polo,Gold
Ingrid Klimke (-Busacker),F,40,172,58,Germany,2008,Beijing,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold
Marek Antoni Kolbowicz,M,37,185,91,Poland,2008,Beijing,Rowing,Rowing Men's Quadruple Sculls,Gold
Simone Margareta Koot,F,27,173,65,Netherlands,2008,Beijing,Water Polo,Water Polo Women's Water Polo,Gold
Oliver Korn,M,24,181,76,Germany,2008,Beijing,Hockey,Hockey Men's Hockey,Gold
Adam Marek Korol,M,33,193,92,Poland,2008,Beijing,Rowing,Rowing Men's Quadruple Sculls,Gold
David Kosteleck,M,33,190,93,Czech Republic,2008,Beijing,Shooting,Shooting Men's Trap,Gold
Katalin Kovcs,F,32,173,64,Hungary,2008,Beijing,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Gold
Primo Kozmus,M,28,188,112,Slovenia,2008,Beijing,Athletics,Athletics Men's Hammer Throw,Gold
Laura Kraut (Kent-),F,42,168,58,United States,2008,Beijing,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold
Adam Kreek,M,27,193,91,Canada,2008,Beijing,Rowing,Rowing Men's Coxed Eights,Gold
Ranomi Kromowidjojo,F,17,180,72,Netherlands,2008,Beijing,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
Kateina Krkov-Emmons,F,24,165,53,Czech Republic,2008,Beijing,Shooting,"Shooting Women's Air Rifle, 10 metres",Gold
Olga Petrovna Kuzhela,F,22,172,55,Russia,2008,Beijing,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
Manuchar K'virk'velia,M,29,170,74,Georgia,2008,Beijing,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Gold
Eric Lamaze,M,40,170,65,Canada,2008,Beijing,Equestrianism,"Equestrianism Mixed Jumping, Individual",Gold
Richard Edward "Rich" Lambourne,M,33,190,100,United States,2008,Beijing,Volleyball,Volleyball Men's Volleyball,Gold
Yevgeniya Alekseyevna Lamonova,F,24,174,62,Russia,2008,Beijing,Fencing,"Fencing Women's Foil, Team",Gold
Nancy Jebet Langat,F,26,153,49,Kenya,2008,Beijing,Athletics,"Athletics Women's 1,500 metres",Gold
Tonje Larsen,F,33,184,72,Norway,2008,Beijing,Handball,Handball Women's Handball,Gold
Ezequiel Ivn Lavezzi,M,23,173,75,Argentina,2008,Beijing,Football,Football Men's Football,Gold
Kara Marie Lawson,F,27,175,75,United States,2008,Beijing,Basketball,Basketball Women's Basketball,Gold
Lee Chang-Hwan,M,26,178,78,South Korea,2008,Beijing,Archery,Archery Men's Team,Gold
Lee Dae-Ho,M,26,192,120,South Korea,2008,Beijing,Baseball,Baseball Men's Baseball,Gold
David Cameron Lee,M,26,203,105,United States,2008,Beijing,Volleyball,Volleyball Men's Volleyball,Gold
Lee Hyo-Jeong,F,27,181,74,South Korea-1,2008,Beijing,Badminton,Badminton Mixed Doubles,Gold
Lee Jin-Yeong,M,28,185,90,South Korea,2008,Beijing,Baseball,Baseball Men's Baseball,Gold
Lee Jong-Uk,M,28,176,77,South Korea,2008,Beijing,Baseball,Baseball Men's Baseball,Gold
Lee Seung-Yeop,M,31,183,92,South Korea,2008,Beijing,Baseball,Baseball Men's Baseball,Gold
Lee Taek-Geun,M,28,182,83,South Korea,2008,Beijing,Baseball,Baseball Men's Baseball,Gold
Lee Yong-Dae,M,19,180,74,South Korea-1,2008,Beijing,Badminton,Badminton Mixed Doubles,Gold
Lee Yong-Gyu,M,22,175,70,South Korea,2008,Beijing,Baseball,Baseball Men's Baseball,Gold
Lisbeth Constance "Libby" Lenton-Trickett,F,23,167,60,Australia,2008,Beijing,Swimming,Swimming Women's 100 metres Butterfly,Gold
Lisbeth Constance "Libby" Lenton-Trickett,F,23,167,60,Australia,2008,Beijing,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
Lisa Deshawn Leslie (-Lockwood),F,36,196,77,United States,2008,Beijing,Basketball,Basketball Women's Basketball,Gold
Jason Edward Lezak,M,32,193,98,United States,2008,Beijing,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
Jason Edward Lezak,M,32,193,98,United States,2008,Beijing,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
Li Shanshan,F,16,145,36,China,2008,Beijing,Gymnastics,Gymnastics Women's Team All-Around,Gold
Li Xiaopeng,M,27,162,56,China,2008,Beijing,Gymnastics,Gymnastics Men's Team All-Around,Gold
Li Xiaopeng,M,27,162,56,China,2008,Beijing,Gymnastics,Gymnastics Men's Parallel Bars,Gold
Liao Hui,M,20,168,69,China,2008,Beijing,Weightlifting,Weightlifting Men's Lightweight,Gold
Kevin Richard Light,M,29,190,92,Canada,2008,Beijing,Rowing,Rowing Men's Coxed Eights,Gold
Lin Dan,M,24,177,70,China,2008,Beijing,Badminton,Badminton Men's Singles,Gold
Lin Yue,M,17,163,53,China,2008,Beijing,Diving,Diving Men's Synchronized Platform,Gold
Caroline Lind,F,25,183,80,United States,2008,Beijing,Rowing,Rowing Women's Coxed Eights,Gold
Artur Sergeyevich Litvinchuk,M,20,189,83,Belarus,2008,Beijing,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Gold
Liu Chunhong,F,25,160,69,China,2008,Beijing,Weightlifting,Weightlifting Women's Light-Heavyweight,Gold
Liu Zige,F,19,181,70,China,2008,Beijing,Swimming,Swimming Women's 200 metres Butterfly,Gold
Anastasiya Valeryevna "Nastia" Liukin,F,18,160,45,United States,2008,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,Gold
Joan Llaneras Rossell,M,39,180,65,Spain,2008,Beijing,Cycling,Cycling Men's Points Race,Gold
Carli Anne Lloyd (-Hollins),F,26,170,64,United States,2008,Beijing,Football,Football Women's Football,Gold
Ryan Steven Lochte,M,24,188,88,United States,2008,Beijing,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
Ryan Steven Lochte,M,24,188,88,United States,2008,Beijing,Swimming,Swimming Men's 200 metres Backstroke,Gold
Eleanor "Elle" Logan,F,20,188,86,United States,2008,Beijing,Rowing,Rowing Women's Coxed Eights,Gold
Vasyl Anatoliyovich Lomachenko,M,20,170,60,Ukraine,2008,Beijing,Boxing,Boxing Men's Featherweight,Gold
Long Qingquan,M,17,150,56,China,2008,Beijing,Weightlifting,Weightlifting Men's Bantamweight,Gold
Mijan Lpez Nez,M,25,198,130,Cuba,2008,Beijing,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",Gold
Nicolas Pierre Lopez,M,27,180,60,France,2008,Beijing,Fencing,"Fencing Men's Sabre, Team",Gold
Lu Chunlong,M,19,170,58,China,2008,Beijing,Trampolining,Trampolining Men's Individual,Gold
Lu Yong,M,22,175,85,China,2008,Beijing,Weightlifting,Weightlifting Men's Light-Heavyweight,Gold
Kristine Lunde-Borgersen,F,28,181,67,Norway,2008,Beijing,Handball,Handball Women's Handball,Gold
Ma Lin,M,28,176,74,China,2008,Beijing,Table Tennis,Table Tennis Men's Singles,Gold
Ma Lin,M,28,176,74,China,2008,Beijing,Table Tennis,Table Tennis Men's Team,Gold
Satoko Mabuchi,F,26,163,67,Japan,2008,Beijing,Softball,Softball Women's Softball,Gold
Linda June MacKenzie (-Single),F,24,161,52,Australia,2008,Beijing,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
Norbert Madaras,M,28,191,91,Hungary,2008,Beijing,Water Polo,Water Polo Men's Water Polo,Gold
Elizabeth "Beezie" Madden (Patton-),F,44,168,63,United States,2008,Beijing,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold
Maurren Higa Maggi,F,32,173,61,Brazil,2008,Beijing,Athletics,Athletics Women's Long Jump,Gold
Tomasz Majewski,M,26,204,142,Poland,2008,Beijing,Athletics,Athletics Men's Shot Put,Gold
Satu Mkel-Nummela,F,37,169,63,Finland,2008,Beijing,Shooting,Shooting Women's Trap,Gold
Vadim Gennadyevich Makhnyov,M,28,196,100,Belarus,2008,Beijing,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Gold
Nazyr Yunuzovich Mankiyev,M,23,155,55,Russia,2008,Beijing,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Gold
Paul Christian Manning,M,33,189,76,Great Britain,2008,Beijing,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
Marianne "Mari" Steinbrecher,F,24,188,70,Brazil,2008,Beijing,Volleyball,Volleyball Women's Volleyball,Gold
Michal Martikn,M,29,170,73,Slovakia,2008,Beijing,Canoeing,"Canoeing Men's Canadian Singles, Slalom",Gold
Javier Alejandro Mascherano,M,24,171,66,Argentina,2008,Beijing,Football,Football Men's Football,Gold
Misty Erie May-Treanor,F,31,175,72,United States-1,2008,Beijing,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,Gold
Franoise Mbango Etone,F,32,172,63,Cameroon,2008,Beijing,Athletics,Athletics Women's Triple Jump,Gold
Niklas Meinert,M,27,181,80,Germany,2008,Beijing,Hockey,Hockey Men's Hockey,Gold
Oussama Mellouli,M,24,192,84,Tunisia,2008,Beijing,Swimming,"Swimming Men's 1,500 metres Freestyle",Gold
Meng Guanliang,M,31,185,90,China,2008,Beijing,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",Gold
Oksana Vladimirovna Menkova,F,26,186,85,Belarus,2008,Beijing,Athletics,Athletics Women's Hammer Throw,Gold
LaShawn Merritt,M,22,191,86,United States,2008,Beijing,Athletics,Athletics Men's 400 metres,Gold
LaShawn Merritt,M,22,191,86,United States,2008,Beijing,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
Lionel Andrs Messi Cuccittini,M,21,169,67,Argentina,2008,Beijing,Football,Football Men's Football,Gold
Anna Mickelson-Cummins,F,28,183,75,United States,2008,Beijing,Rowing,Rowing Women's Coxed Eights,Gold
Ryan Madsen Millar,M,30,204,98,United States,2008,Beijing,Volleyball,Volleyball Men's Volleyball,Gold
DeLisha Lachell Milton-Jones,F,33,185,84,United States,2008,Beijing,Basketball,Basketball Women's Basketball,Gold
Revaz Mindorashvili,M,32,175,84,Georgia,2008,Beijing,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Gold
Yukiyo Mine,F,20,166,63,Japan,2008,Beijing,Softball,Softball Women's Softball,Gold
Andrea Minguzzi,M,26,179,84,Italy,2008,Beijing,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Gold
Masumi Mishina,F,26,163,63,Japan,2008,Beijing,Softball,Softball Women's Softball,Gold
Matthew John "Matt" Mitcham,M,20,174,67,Australia,2008,Beijing,Diving,Diving Men's Platform,Gold
Heather Blaine Mitts (-Feeley),F,30,165,55,United States,2008,Beijing,Football,Football Women's Football,Gold
Elnur Mmmdli,M,20,175,73,Azerbaijan,2008,Beijing,Judo,Judo Men's Lightweight,Gold
Andrey Sergeyevich Moiseyev,M,29,195,83,Russia,2008,Beijing,Modern Pentathlon,Modern Pentathlon Men's Individual,Gold
Tams Molnr,M,33,193,104,Hungary,2008,Beijing,Water Polo,Water Polo Men's Water Polo,Gold
Jan-Marco Montag,M,24,188,88,Germany,2008,Beijing,Hockey,Hockey Men's Hockey,Gold
Fabin Luciano Monzn,M,21,167,62,Argentina,2008,Beijing,Football,Football Men's Football,Gold
Ftima Moreira de Melo,F,30,160,55,Netherlands,2008,Beijing,Hockey,Hockey Women's Hockey,Gold
Eefke Marije Mulder,F,30,177,63,Netherlands,2008,Beijing,Hockey,Hockey Women's Hockey,Gold
Maximillian "Max" Mller,M,21,185,80,Germany,2008,Beijing,Hockey,Hockey Men's Hockey,Gold
Sharvani Gadzhikurbanovich Muradov,M,23,182,96,Russia,2008,Beijing,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Gold
Rafael Nadal Parera,M,22,185,80,Spain,2008,Beijing,Tennis,Tennis Men's Singles,Gold
Naidangiin Tvshinbayar,M,24,178,104,Mongolia,2008,Beijing,Judo,Judo Men's Half-Heavyweight,Gold
Daniel Narcisse,M,28,189,93,France,2008,Beijing,Handball,Handball Men's Handball,Gold
Juan Carlos Nevado Gonzlez,M,25,171,74,Germany,2008,Beijing,Hockey,Hockey Men's Hockey,Gold
David Neville,M,24,193,77,United States,2008,Beijing,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
Viktoriya Aleksandrovna Nikishina,F,23,174,68,Russia,2008,Beijing,Fencing,"Fencing Women's Foil, Team",Gold
Rei Nishiyama,F,24,167,62,Japan,2008,Beijing,Softball,Softball Women's Softball,Gold
Tonje Nstvold,F,23,178,NA,Norway,2008,Beijing,Handball,Handball Women's Handball,Gold
Katja Johanna Alice Nyberg,F,28,182,76,Norway,2008,Beijing,Handball,Handball Women's Handball,Gold
O Seung-Hwan,M,26,178,92,South Korea,2008,Beijing,Baseball,Baseball Men's Baseball,Gold
Christine Ijeoma Chika Ohuruogu,F,24,172,70,Great Britain,2008,Beijing,Athletics,Athletics Women's 400 metres,Gold
Thierry Omeyer,M,31,192,93,France,2008,Beijing,Handball,Handball Men's Handball,Gold
Maksim Aleksandrovich Opalev,M,29,184,93,Russia,2008,Beijing,Canoeing,"Canoeing Men's Canadian Singles, 500 metres",Gold
Heather Ann OReilly (-Werry),F,23,165,60,United States,2008,Beijing,Football,Football Women's Football,Gold
Frank Ostholt,M,32,188,79,Germany,2008,Beijing,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold
Inna Volodymyrivna Osypenko-Radomska,F,25,166,63,Ukraine,2008,Beijing,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",Gold
Yelena Valeryevna Ovchinnikova,F,26,173,61,Russia,2008,Beijing,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
Malcolm George Page,M,36,185,71,Australia,2008,Beijing,Sailing,Sailing Men's Two Person Dinghy,Gold
Pak Hyon-Suk,F,23,155,63,North Korea,2008,Beijing,Weightlifting,Weightlifting Women's Middleweight,Gold
Kylie Jayne Palmer,F,18,172,64,Australia,2008,Beijing,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
Pang Wei,M,22,178,77,China,2008,Beijing,Shooting,"Shooting Men's Air Pistol, 10 metres",Gold
Nicols Martn Pareja,M,24,177,70,Argentina,2008,Beijing,Football,Football Men's Football,Gold
Park Gyeong-Mo,M,32,185,76,South Korea,2008,Beijing,Archery,Archery Men's Team,Gold
Park Jin-Man,M,31,177,78,South Korea,2008,Beijing,Baseball,Baseball Men's Baseball,Gold
Park Seong-Hyeon,F,25,170,72,South Korea,2008,Beijing,Archery,Archery Women's Team,Gold
Park Tae-Hwan,M,18,183,73,South Korea,2008,Beijing,Swimming,Swimming Men's 400 metres Freestyle,Gold
Candace Nicole Parker (-Williams),F,22,193,80,United States,2008,Beijing,Basketball,Basketball Women's Basketball,Gold
Tessa Parkinson,F,21,177,66,Australia,2008,Beijing,Sailing,Sailing Women's Two Person Dinghy,Gold
Cdric Paty,M,27,194,93,France,2008,Beijing,Handball,Handball Men's Handball,Gold
Christopher Emmanuel "Chris" Paul,M,23,183,83,United States,2008,Beijing,Basketball,Basketball Men's Basketball,Gold
Paula Renata Marques Pequeno,F,26,184,74,Brazil,2008,Beijing,Volleyball,Volleyball Women's Volleyball,Gold
Maartje Yvonne Helene Paumen,F,22,176,66,Netherlands,2008,Beijing,Hockey,Hockey Women's Hockey,Gold
Antn Paz Blanco,M,31,175,71,Spain,2008,Beijing,Sailing,Sailing Mixed Multihull,Gold
Christie Patricia Pearce-Rampone,F,33,168,64,United States,2008,Beijing,Football,Football Women's Football,Gold
Aaron Wells Peirsol,M,25,191,91,United States,2008,Beijing,Swimming,Swimming Men's 100 metres Backstroke,Gold
Aaron Wells Peirsol,M,25,191,91,United States,2008,Beijing,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
Federica Pellegrini,F,20,177,65,Italy,2008,Beijing,Swimming,Swimming Women's 200 metres Freestyle,Gold
Victoria Louise "Vicki" Pendleton (-Gardner),F,27,165,60,Great Britain,2008,Beijing,Cycling,Cycling Women's Sprint,Gold
Iain Bryden Percy,M,32,185,92,Great Britain,2008,Beijing,Sailing,Sailing Men's Two Person Keelboat,Gold
Carlos Prez Rial,M,29,182,84,Spain,2008,Beijing,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",Gold
Guillermo Prez Sandoval,M,28,171,58,Mexico,2008,Beijing,Taekwondo,Taekwondo Men's Flyweight,Gold
Walter Fernando Prez,M,33,178,78,Argentina,2008,Beijing,Cycling,Cycling Men's Madison,Gold
Oleksandr Sviatoslavovych Petriv,M,34,175,72,Ukraine,2008,Beijing,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",Gold
Roman Ivanovich Petrushenko,M,27,191,91,Belarus,2008,Beijing,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Gold
"Michael Fred Phelps, II",M,23,193,91,United States,2008,Beijing,Swimming,Swimming Men's 200 metres Freestyle,Gold
"Michael Fred Phelps, II",M,23,193,91,United States,2008,Beijing,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
"Michael Fred Phelps, II",M,23,193,91,United States,2008,Beijing,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
"Michael Fred Phelps, II",M,23,193,91,United States,2008,Beijing,Swimming,Swimming Men's 100 metres Butterfly,Gold
"Michael Fred Phelps, II",M,23,193,91,United States,2008,Beijing,Swimming,Swimming Men's 200 metres Butterfly,Gold
"Michael Fred Phelps, II",M,23,193,91,United States,2008,Beijing,Swimming,Swimming Men's 200 metres Individual Medley,Gold
"Michael Fred Phelps, II",M,23,193,91,United States,2008,Beijing,Swimming,Swimming Men's 400 metres Individual Medley,Gold
"Michael Fred Phelps, II",M,23,193,91,United States,2008,Beijing,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
