budget,id,original_language,original_title,popularity,release_date,revenue,runtime,status,tagline,title,vote_average,vote_count
3000000,252,en,Willy Wonka & the Chocolate Factory,23.981601,1971/6/29,4000000,100,Released,It's Scrumdiddlyumptious!,Willy Wonka & the Chocolate Factory,7.4,798
0,24126,en,Warlock: The Armageddon,3.107149,1993/5/1,0,98,Released,,Warlock: The Armageddon,5.2,38
0,13982,en,8 Heads in a Duffel Bag,5.016607,1997/4/18,0,95,Released,A mindless comedy.,8 Heads in a Duffel Bag,5.4,39
0,16642,en,Days of Heaven,13.857194,1978/9/13,0,94,Released,Your eyes... Your ears... Your senses... will be overwhelmed.,Days of Heaven,7.6,234
0,17734,en,Thirteen Conversations About One Thing,6.997495,2001/9/2,0,104,Released,Ask yourself if you're really happy.,Thirteen Conversations About One Thing,6.4,25
3000000,18892,en,Jawbreaker,4.337685,1999/1/30,3076820,87,Released,Suck it and see...,Jawbreaker,5.9,90
2962051,549,en,Basquiat,3.636634,1996/8/9,3011195,108,Released,"In 1981, A Nineteen-Year-Old Unknown Graffiti Writer Took The New York Art World By Storm. The Rest Is Art History.",Basquiat,6.6,94
0,121986,en,Frances Ha,15.492257,2013/5/17,4069826,86,Released,,Frances Ha,7.2,345
3000000,868,af,Tsotsi,2.504169,2005/8/18,9879971,94,Released,In this world... Redemption comes just once.,Tsotsi,6.9,94
3000000,10683,en,Happiness,10.757539,1998/10/16,2807390,139,Released,Finding happiness can be a tragic comedy.,Happiness,7.4,194
0,17995,en,DysFunktional Family,1.580027,2003/4/4,0,89,Released,,DysFunktional Family,6.1,4
2800000,246403,en,Tusk,15.754614,2014/9/19,1826705,102,Released,Let me tell you a story...,Tusk,5.1,366
3000000,670,ko,올드보이,56.76349,2003/1/1,14980005,120,Released,"15 years of imprisonment, five days of vengeance",Oldboy,8,1945
0,35691,en,Letters to God,3.644872,2010/4/9,0,110,Released,,Letters to God,6.5,37
3000000,49010,en,Hobo with a Shotgun,16.900433,2011/5/6,748453,86,Released,"Delivering justice, one shell at a time...",Hobo with a Shotgun,5.7,211
3000000,317930,es,Compadres,1.569246,2016/3/31,0,101,Released,,Compadres,5.2,17
3000000,11229,en,Freeway,4.682881,1996/8/23,0,110,Released,Her life is no fairy tale.,Freeway,6.5,95
0,22488,en,Love's Abiding Joy,1.128559,2006/10/6,0,87,Released,,Love's Abiding Joy,5.8,12
3000000,24469,en,Fish Tank,12.68672,2009/5/14,2357852,123,Released,"Live, love and give as good as you get.",Fish Tank,6.9,250
0,82533,en,Damsels in Distress,3.750338,2012/4/6,0,99,Released,"For these girls... it's not what you learn, it's whom you educate.",Damsels in Distress,5.6,67
0,50942,en,Creature,2.857848,1998/5/17,0,176,Released,Death from the depths,Creature,4,21
3000000,84174,en,Bachelorette,20.95282,2012/8/6,11947954,87,Released,Old habits party hard.,Bachelorette,5.3,444
0,34099,en,Brave New Girl,0.18094,2004/4/25,0,120,Released,,Brave New Girl,3.7,3
0,79940,en,Tim and Eric's Billion Dollar Movie,1.75311,2012/3/2,0,94,Released,,Tim and Eric's Billion Dollar Movie,5.2,34
2700000,342,de,Sommersturm,3.120747,2004/9/2,0,98,Released,,Summer Storm,6.7,59
0,281230,en,Fort McCoy,0.384496,2014/1/1,0,0,Released,,Fort McCoy,6.3,2
0,38033,en,Chain Letter,2.504156,2010/10/1,0,96,Released,"If you don't forward it, you die.",Chain Letter,3.9,37
3000000,100975,en,Just Looking,0.431332,1999/10/21,0,97,Released,A voyeuristic coming-of-age comedy.,Just Looking,5.8,5
3000000,38541,en,The Divide,11.882563,2011/3/13,22000,112,Released,The lucky ones died in the blast,The Divide,5.7,197
0,39563,en,The Eclipse,9.342465,2009/4/24,0,88,Released,If there is life after death - love lives on,The Eclipse,6.1,15
3000000,234212,en,Demonic,12.564554,2015/2/12,3387000,83,Released,Every House Has It's Secrets,Demonic,4.9,148
0,27404,en,My Big Fat Independent Movie,0.68822,2005/3/4,0,80,Released,The lowbrow comedy for the highbrow crowd.,My Big Fat Independent Movie,3,5
0,170480,en,The Deported,0.194848,2010/6/15,0,90,Released,,The Deported,0,0
0,71866,en,Tanner Hall,2.015525,2009/9/14,0,96,Released,,Tanner Hall,5.4,32
3000000,192210,en,Open Road,2.680629,2013/4/12,0,85,Released,,Open Road,5.2,18
0,180296,en,They Came Together,12.036888,2014/6/27,0,84,Released,He came...She came...They both came,They Came Together,5.3,171
0,157058,en,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,1.737032,2013/1/14,0,80,Released,Based on true events... that may not have happened,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,2.9,28
3000000,70006,en,Never Back Down 2: The Beatdown,9.249229,2011/9/13,0,90,Released,,Never Back Down 2: The Beatdown,5.8,136
2500000,26039,en,Point Blank,5.164423,1967/8/30,3200000,92,Released,There are two kinds of people in his up-tight world: his victims and his women. And sometimes you can't tell them apart.,Point Blank,7.1,95
3,79587,en,Four Single Fathers,0.008263,2009/1/15,0,100,Released,Comedy,Four Single Fathers,0,0
0,176077,en,Enter the Dangerous Mind,1.998826,2013/3/11,0,88,Released,,Enter the Dangerous Mind,4.8,14
3000000,260947,en,Something Wicked,1.968679,2014/4/4,0,95,Released,,Something Wicked,4.6,16
3000000,342502,en,AWOL-72,1.141463,2015/8/7,0,79,Released,72 Hours On The Clock. Starting Now...,AWOL-72,2.8,10
0,191229,en,Iguana,0.214704,1988/4/1,0,88,Released,,Iguana,6,1
3200000,43213,en,Chicago Overcoat,1.034844,2009/10/10,0,95,Released,The glory days are back,Chicago Overcoat,6.1,5
0,44594,en,Barry Munday,1.975941,2010/3/13,0,95,Released,A comedy that hits you right where it counts.,Barry Munday,6.3,22
2900000,666,pt,Central do Brasil,5.928937,1998/1/16,5596708,113,Released,He was looking for the father he never knew. She was looking for a second chance.,Central Station,7.6,126
2900000,248,en,Pocketful of Miracles,3.370225,1961/12/18,5000000,136,Released,You have to see it to believe it!,Pocketful of Miracles,7.3,25
0,325173,en,Close Range,5.485217,2015/12/11,0,80,Released,Colton MacReady...is coming home.,Close Range,4.9,54
0,55831,en,Boynton Beach Club,0.18887,2005/8/5,0,105,Released,,Boynton Beach Club,6.8,3
3000000,351043,en,Amnesiac,3.077885,2015/8/14,0,90,Released,What he can't remember is killing him.,Amnesiac,4.1,52
3000000,43942,en,Freakonomics,1.781462,2010/10/1,103735,93,Released,Things you always thought you knew but didn't,Freakonomics,6.6,36
0,10226,fr,Haute tension,4.952983,2003/6/18,0,91,Released,Hearts will bleed.,High Tension,6.6,271
2902660,66942,en,Griff the Invisible,1.35088,2011/8/19,0,93,Released,"He's a dreamer, stuck in the real world.",Griff the Invisible,6.1,34
0,356483,en,Unnatural,0.687656,2015/10/16,0,89,Released,Some things were never meant to be.,Unnatural,4.3,12
8000000,10476,en,Hustle & Flow,6.39503,2005/7/22,23563727,116,Released,The music will inspire them. The dream will unite them. This summer get crunk.,Hustle & Flow,6.9,99
2883848,239,en,Some Like It Hot,39.30982,1959/3/18,25000000,122,Released,The movie too HOT for words!,Some Like It Hot,8,808
2800000,10281,en,Friday the 13th Part VII: The New Blood,9.070842,1988/5/13,19170001,88,Released,"Jason is back, but this time someone's waiting!",Friday the 13th Part VII: The New Blood,5.3,192
2777000,630,en,The Wizard of Oz,67.417542,1939/8/15,33754967,102,Released,"We're off to see the Wizard, the wonderful Wizard of Oz!",The Wizard of Oz,7.4,1642
2800000,3034,en,Young Frankenstein,36.444894,1974/12/15,86273333,106,Released,The scariest comedy of all time!,Young Frankenstein,7.7,854
2000000,13025,en,Diary of the Dead,15.351412,2007/9/8,5364858,95,Released,Where will you be when the end begins?,Diary of the Dead,5.4,190
0,21461,en,Lage Raho Munna Bhai,2.436019,2006/1/1,0,144,Released,They're back... and they're not alone!,Lage Raho Munna Bhai,7.6,44
0,55306,en,Ulee's Gold,0.93392,1997/6/13,0,112,Released,,Ulee's Gold,6.5,19
2700000,17264,en,The Black Stallion,11.35972,1979/10/17,37799643,118,Released,"From the moment he first saw the stallion, he knew it would either destroy him, or carry him where no one had ever been before…",The Black Stallion,7,59
0,346081,en,Sardaarji,0.296981,2015/6/26,0,0,Released,,Sardaarji,9.5,2
0,16016,en,Rejsen til Saturn,1.776624,2008/9/26,0,90,Released,,Journey to Saturn,4.9,10
2686000,15875,en,Donovan's Reef,1.897263,1963/6/12,6600000,109,Released,Gangway...For This Years BIG Adventure!,Donovan's Reef,6,30
0,5900,nl,De jurk,0.144031,1996/3/21,0,103,Released,,The Dress,7,3
2627000,43306,en,A Guy Named Joe,0.531444,1944/3/1,5363000,120,Released,A GUY - A GAL - A PAL - It's Swell!,A Guy Named Joe,6,8
2600000,11072,en,Blazing Saddles,22.793929,1974/2/7,119500000,93,Released,Never give a saga an even break!,Blazing Saddles,7.2,609
2600000,9730,en,Friday the 13th: The Final Chapter,14.013414,1984/4/13,32980880,91,Released,"Jason's Back, and this is the one you've been screaming for.",Friday the 13th: The Final Chapter,5.9,237
2159280,209274,pl,Ida,13.265432,2013/10/25,10700000,80,Released,,Ida,7.1,260
0,26371,en,Maurice,11.552247,1987/9/18,0,134,Released,,Maurice,7.1,61
0,14137,en,Beer League,1.73892,2006/9/15,0,86,Released,No Gut... No Glory.,Beer League,5.3,22
2600000,291,en,Riding Giants,0.895946,2004/7/9,3166000,105,Released,,Riding Giants,7.6,23
2600000,14139,es,Los cronocrímenes,19.02965,2007/9/20,553198,92,Released,A trip back in time from the present to...,Timecrimes,7,308
0,33106,zh,疯狂的赛车,0.406645,2009/1/20,0,99,Released,,Silver Medalist,7.4,13
2600000,8875,en,Timber Falls,3.687574,2007/12/7,0,97,Released,,Timber Falls,5.2,38
2540800,872,en,Singin' in the Rain,36.556954,1952/4/10,7200000,103,Released,What a Glorious Feeling!,Singin' in the Rain,7.8,727
0,72914,en,"Fat, Sick & Nearly Dead",0.545825,2010/4/16,0,97,Released,"FAT, SICK & NEARLY DEAD is an inspiring film that chronicles Joe's personal mission to regain his health.","Fat, Sick & Nearly Dead",7.1,47
2500000,139038,en,A Haunted House,18.661541,2013/1/11,60141683,86,Released,This $*%! ain't paranormal.,A Haunted House,5.4,516
2500000,126509,en,2016: Obama's America,0.973582,2012/7/13,33400000,87,Released,"Love Him, Hate Him, You Don't Know Him",2016: Obama's America,4.6,19
0,9591,en,That Thing You Do!,14.885388,1996/10/4,34585416,108,Released,In every life there comes a time when that dream you dream becomes that thing you do.,That Thing You Do!,6.8,225
2500000,10676,en,Halloween III: Season of the Witch,12.030456,1982/10/22,14400000,98,Released,...and now the earth will run with blood again!,Halloween III: Season of the Witch,5,229
2500000,1687,en,Escape from the Planet of the Apes,18.30961,1971/5/20,12348905,98,Released,Meet baby Milo who has Washington terrified.,Escape from the Planet of the Apes,6.3,264
2500000,24748,en,Hud,6.82919,1963/5/29,10000000,112,Released,The man with the barbed-wire soul.,Hud,7.5,66
0,181330,en,Kevin Hart: Let Me Explain,9.799357,2013/7/3,32230907,74,Released,Witness the rise of a legend,Kevin Hart: Let Me Explain,7.1,95
2500000,468,en,My Own Private Idaho,10.363642,1991/10/17,0,104,Released,"It's not where you go, it's how you get there.",My Own Private Idaho,7.1,212
2500000,401,en,Garden State,30.583959,2004/7/28,26781723,102,Released,,Garden State,7.1,618
2500000,76,en,Before Sunrise,23.672571,1995/1/27,5535405,105,Released,Can the greatest romance of your life last only one night?,Before Sunrise,7.7,959
0,50538,fr,Sur le seuil,0.205034,2003/10/3,0,100,Released,,Evil Words,6.9,8
0,25636,en,Jesus' Son,5.581743,1999/9/5,0,107,Released,,Jesus' Son,6.7,22
0,19316,en,Saving Face,2.487255,2004/9/12,0,91,Released,"A romantic comedy about right, wrong and everything in between.",Saving Face,6.8,32
0,21074,en,Brick Lane,0.262135,2007/11/16,0,102,Released,,Brick Lane,5.2,15
2500000,84329,en,Robot & Frank,23.419061,2012/8/16,3325038,85,Released,Friendship doesn't have an off switch,Robot & Frank,6.8,450
0,20,en,My Life Without Me,7.958831,2003/3/7,9726954,106,Released,,My Life Without Me,7.2,77
2500000,157386,en,The Spectacular Now,25.722747,2013/8/2,6854611,95,Released,From the Writers of (500) Days of Summer,The Spectacular Now,6.8,1048
0,13007,en,Religulous,9.774126,2008/10/1,0,101,Released,Heaven help us.,Religulous,7.2,197
0,13518,en,Fuel,0.197469,2008/11/14,0,90,Released,,Fuel,7,3
0,116584,en,Valley of the Heart's Delight,0.142255,2006/4/24,0,100,Released,The roar of the mob drowned out the truth.,Valley of the Heart's Delight,7,1
2500000,46849,en,Eye of the Dolphin,0.301884,2007/8/24,71904,100,Released,She found her voice in the ocean... And within herself.,Eye of the Dolphin,7.1,7
0,40428,en,8: The Mormon Proposition,0.424957,2010/1/1,0,80,Released,Equality for some.,8: The Mormon Proposition,5.5,6
14000000,17334,en,The Other End of the Line,3.393648,2008/10/29,0,106,Released,,The Other End of the Line,6.1,50
0,1698,de,Anatomie,5.025938,2000/2/3,0,103,Released,Some study. Some are studied.,Anatomy,6.1,61
2500000,20764,en,Sleep Dealer,4.624691,2008/12/10,107559,90,Released,Crossing the border just got easier. Plug into the new American dream.,Sleep Dealer,6,40
2500000,45132,en,Super,12.204569,2010/9/9,324138,96,Released,"Shut up, crime!",Super,6.6,441
0,76706,en,Christmas Mail,0.630226,2010/12/1,0,89,Released,,Christmas Mail,5,15
2500000,254472,de,Stung,4.270489,2015/7/3,0,87,Released,"Get inside, get away, just don't get stung",Stung,4.9,63
35000000,332285,en,Antibirth,3.674294,2016/9/2,0,94,Released,,Antibirth,4.8,40
2400000,49471,en,Get on the Bus,4.623059,1996/10/16,5731103,120,Released,"On October 16, 1996, the one year anniversary of the Million Man March, Spike Lee invites you to lift your head, raise your voice, and...get on the bus.",Get on the Bus,7,11
0,13569,en,Thr3e,1.946715,2006/12/1,0,101,Released,,Thr3e,4.8,21
30000000,7512,en,Idiocracy,27.940093,2006/9/1,495303,84,Released,"In the future, intelligence is extinct.",Idiocracy,6.3,664
2500000,356216,en,The Rise of the Krays,1.759506,2015/8/29,0,110,Released,Brutal. Notorious. Legendary,The Rise of the Krays,4.5,19
2380000,11798,en,This Is England,8.395624,2006/9/12,8176544,101,Released,"Run with the crowd, stand alone, you decide.",This Is England,7.4,363
2500000,146631,en,U.F.O.,8.248149,2012/12/14,0,101,Released,Try to remain calm,U.F.O.,3.1,47
2361000,43546,en,Bathing Beauty,0.628051,1944/7/1,6892000,101,Released,M.G.M's Mammoth Technicolor Musical Spectacle!,Bathing Beauty,7,4
2450000,61038,en,Go for It!,0.500753,2011/5/13,0,105,Released,,Go for It!,4.6,5
0,78373,en,"Dancer, Texas Pop. 81",0.376662,1998/5/1,565592,97,Released,in the middle of nowhere they had everything,"Dancer, Texas Pop. 81",10,1
2300000,17820,en,Show Boat,1.606314,1951/7/13,11000000,107,Released,It's NEW!,Show Boat,6.9,18
0,74457,en,Redemption Road,0.197264,2011/8/26,0,91,Released,,Redemption Road,4.7,6
0,283384,en,The Calling,5.759493,2014/8/5,0,108,Released,Pray for the Prey,The Calling,5.6,88
2000000,19933,en,The Brave Little Toaster,6.86302,1987/7/9,0,90,Released,Imagine if Your Toaster Went on a Journey of its Own!,The Brave Little Toaster,6.7,93
2280000,756,en,Fantasia,32.875469,1940/11/13,83320000,124,Released,The most sensational sound you'll ever see!,Fantasia,7.2,808
0,433715,en,8 Days,0.015295,2014/6/15,0,90,Released,She never knew it could happen to her...,8 Days,0,0
4000000,9728,en,Friday the 13th Part III,14.206525,1982/8/13,36690067,95,Released,There's nowhere to hide. We dare you to try.,Friday the 13th Part III,5.7,254
2200000,9731,en,Friday the 13th: A New Beginning,12.639469,1985/3/22,21930418,92,Released,A New Beginning to the first step in terror.,Friday the 13th: A New Beginning,5.1,196
0,9916,en,The Last Sin Eater,2.371477,2007/2/9,0,117,Released,,The Last Sin Eater,6.2,11
0,309425,en,Do You Believe?,2.470443,2015/3/20,0,115,Released,,Do You Believe?,6.6,48
0,14156,en,Impact Point,1.532518,2008/6/13,0,90,Released,,Impact Point,5.7,5
2160000,43610,en,The Valley of Decision,0.1813,1945/6/1,9132000,119,Released,,The Valley of Decision,5.8,4
2300000,360339,en,Eden,2.713171,2015/10/22,0,97,Released,Survive at any cost.,Eden,5.6,19
0,31163,en,Chicken Tikka Masala,0.258413,2005/4/22,0,90,Released,,Chicken Tikka Masala,3.5,5
0,297621,en,There's Always Woodstock,2.025701,2014/11/14,0,90,Released,Let your heart sing,There's Always Woodstock,5.4,12
0,16205,en,Jack Brooks: Monster Slayer,2.659804,2007/10/9,0,85,Released,...I used to be a plumber,Jack Brooks: Monster Slayer,5.7,59
2100000,887,en,The Best Years of Our Lives,8.38717,1946/12/25,23650000,172,Released,Three wonderful loves in the best picture of the year!,The Best Years of Our Lives,7.6,143
0,9517,en,Bully,6.677093,2001/6/15,480811,113,Released,It's 4 a.m... do you know where your kids are?,Bully,6.7,125
0,6007,en,Elling,2.526356,2001/3/16,0,89,Released,,Elling,7,51
2100000,364083,en,Mi America,0.039007,2015/10/16,3330,126,Released,,Mi America,0,0
1500000,8329,es,[REC],31.691617,2007/4/10,30448000,78,Released,One witness. One camera,[REC],7.1,934
0,69640,en,Lies in Plain Sight,0.47909,2010/10/3,0,88,Released,,Lies in Plain Sight,4.5,4
0,371085,en,Sharkskin,0.027801,2015/1/1,0,0,Released,,Sharkskin,0,0
0,347548,en,Containment,2.122451,2015/7/9,0,77,Released,No water. No power. No explanation. No escape.,Containment,5.1,36
0,322443,de,The Timber,0.803761,2015/2/27,0,81,Released,"Fortunes will be made, lives will be lost.",The Timber,4.1,15
2000000,657,en,From Russia with Love,41.298723,1963/10/11,78898765,115,Released,The world's masters of murder pull out all the stops to destroy Agent 007!,From Russia with Love,6.9,760
