bite_date,SpeciesIDDesc,GenderIDDesc,color,vaccination_yrs,vaccination_date,victim_zip,AdvIssuedYNDesc,WhereBittenIDDesc,quarantine_date,DispositionIDDesc,ResultsIDDesc
2015/5/25 0:00,CAT,,ORANGE,,,40245,,UNKNOWN,,,
2015/5/24 0:00,DOG,FEMALE,YELLOW,3,2015/4/20 0:00,40222,,UNKNOWN,,,
2015/5/24 0:00,DOG,MALE,WHITE,,,40272,,BODY,,,
2015/5/24 0:00,DOG,MALE,BRINDLE,1,2015/8/15 0:00,40241,,UNKNOWN,,,
2015/5/10 0:00,DOG,MALE,BROWN,1,2015/5/27 0:00,40219,NO,BODY,,RELEASED,
2015/5/22 0:00,DOG,MALE,BLK BRN,,,40258,,BODY,,,
2015/5/22 0:00,DOG,MALE,RED,,,40272,,HEAD,,,
2015/5/24 0:00,DOG,MALE,BLK BRN,,,40216,,UNKNOWN,,,
2015/5/21 0:00,DOG,MALE,BRN BLK,,2013/4/8 0:00,40210,NO,BODY,,RELEASED,
2015/5/28 0:00,DOG,FEMALE,BLACK,1,2014/10/16 0:00,40219,,HEAD,,,
2015/5/23 0:00,DOG,MALE,BLK TAN,1,2015/7/6 0:00,40258,,UNKNOWN,,,
2015/5/29 0:00,DOG,MALE,RED,1,2015/1/6 0:00,40222,,BODY,,,
2015/5/30 0:00,DOG,,CREAM WHIT,3,2015/1/14 0:00,40213,,BODY,,,
2015/5/23 0:00,DOG,MALE,TAN WHITE,1,2014/8/8 0:00,40206,,BODY,,,
2015/5/28 0:00,DOG,FEMALE,BRWN WHT,,,40214,,BODY,,,
2015/5/27 0:00,DOG,MALE,BLK BRN,3,2013/5/8 0:00,40291,,BODY,,,
2015/5/30 0:00,DOG,FEMALE,BLK WHT,,,40215,,BODY,,,
2015/5/30 0:00,CAT,FEMALE,BLK WHITE,,,40204,,BODY,,,
2015/5/31 0:00,DOG,FEMALE,TAN,1,2015/3/7 0:00,40291,,BODY,,,
2015/5/30 0:00,CAT,FEMALE,WHITE,,,40160,,UNKNOWN,,,
2015/5/29 0:00,DOG,MALE,WHITE,3,2014/10/6 0:00,32162,,UNKNOWN,,,
2015/6/2 0:00,DOG,,BROWN WHT,,,40258,YES,UNKNOWN,,,
2015/6/3 0:00,DOG,MALE,BROWN,1,2015/6/15 0:00,40241,,BODY,,,
2015/6/3 0:00,DOG,FEMALE,WHT BRN,1,2015/6/15 0:00,40241,,BODY,,,
2015/6/3 0:00,DOG,FEMALE,BLK BRN,,,40212,,BODY,,,
2015/6/3 0:00,DOG,,,,,40211,YES,BODY,,,
2015/6/4 0:00,DOG,MALE,BLK WHT GR,,,40207,,HEAD,,,
2015/6/4 0:00,DOG,FEMALE,GRAY WHITE,1,2015/7/7 0:00,40208,,HEAD,,,
2015/5/30 0:00,CAT,FEMALE,BLACK,,,40220,,BODY,,,
2015/5/31 0:00,DOG,,,,,40220,,BODY,,,
2015/6/7 0:00,DOG,FEMALE,BROWN,1,2014/9/8 0:00,40229,,HEAD,,,
2015/6/7 0:00,DOG,MALE,BLACK,1,2015/4/11 0:00,40214,,HEAD,,,
2015/6/5 0:00,DOG,MALE,WHITE,1,2015/2/26 0:00,40212,,UNKNOWN,,,
2015/6/5 0:00,DOG,,,,,40212,YES,BODY,,,
2015/6/6 0:00,DOG,MALE,BLK BRN,3,2014/9/26 0:00,40245,,UNKNOWN,,,
2015/6/7 0:00,DOG,,,,,40219,YES,UNKNOWN,,,
2015/6/8 0:00,DOG,FEMALE,BLONDE,3,2012/10/1 0:00,40228,,HEAD,,,
2015/6/8 0:00,DOG,,,,,40215,YES,BODY,,,
2015/6/7 0:00,DOG,MALE,GREY,,,40272,,UNKNOWN,,,
2015/6/7 0:00,DOG,MALE,REDDISH BR,1,2015/5/7 0:00,40291,,BODY,,,
2015/6/7 0:00,CAT,,,,,40219,YES,UNKNOWN,,,
2015/6/8 0:00,DOG,,,,,40211,YES,BODY,,,
2015/6/5 0:00,DOG,FEMALE,RED,1,2015/2/3 0:00,40258,,BODY,,,
2015/6/4 0:00,DOG,FEMALE,BRINDLE,1,2015/6/16 0:00,40272,,BODY,,,
2015/6/3 0:00,DOG,MALE,BRINDLE,,,40211,YES,HEAD,,,
2015/6/1 0:00,CAT,MALE,ORANGE,,,40216,,BODY,,,
2015/6/1 0:00,DOG,MALE,GOLD,,,40203,,BODY,,,
2015/6/6 0:00,DOG,FEMALE,BRINDLE,1,2015/3/10 0:00,40226,,BODY,,,
2015/6/9 0:00,DOG,FEMALE,,1,2014/11/5 0:00,40299,,HEAD,,,
2015/6/5 0:00,DOG,,BROWN,,,40222,YES,BODY,,,
2015/6/9 0:00,DOG,FEMALE,BROWN,1,2014/11/14 0:00,40245,,BODY,,,
2015/6/9 0:00,DOG,,,,,40203,,BODY,,,
2015/6/3 0:00,DOG,FEMALE,BLACK,3,2013/1/5 0:00,40216,,UNKNOWN,,,
2015/6/9 0:00,DOG,MALE,BRN BLK WH,,,40065,YES,UNKNOWN,,,
2015/6/10 0:00,DOG,MALE,YELLOW,1,2014/12/16 0:00,40207,,BODY,,,
2015/6/6 0:00,DOG,,,,,40291,YES,UNKNOWN,,,
2015/6/9 0:00,CAT,MALE,MULTI COLO,1,2015/6/24 0:00,40299,,BODY,,,
2015/6/8 0:00,DOG,MALE,TAN WHITE,,,40215,,BODY,,,
2015/6/8 0:00,CAT,FEMALE,BLACK,,,40217,YES,BODY,,,
2015/6/8 0:00,CAT,FEMALE,BLK WHITE,,,40272,,BODY,,,
2015/6/8 0:00,CAT,MALE,ORANGE,,,40215,,BODY,,,
2015/6/10 0:00,DOG,FEMALE,BRINDLE,1,2015/7/7 0:00,40219,,BODY,,,
2015/6/10 0:00,DOG,MALE,BLACK,1,2014/11/13 0:00,40215,,BODY,,,
2015/6/8 0:00,DOG,,TAN,,2015/5/9 0:00,40206,,BODY,,,
2015/6/12 0:00,DOG,MALE,"TAN, WHITE",1,2014/10/23 0:00,40214,,HEAD,,,
2015/6/11 0:00,CAT,FEMALE,BLACK/WHIT,,,40047,,UNKNOWN,,,
2015/6/13 0:00,DOG,FEMALE,BLCK WHTE,,2014/3/28 0:00,40299,,BODY,,,
2015/6/11 0:00,DOG,FEMALE,BRN WHITE,1,2015/7/28 0:00,40208,,BODY,,,
2015/6/15 0:00,DOG,MALE,,,,40228,,HEAD,,,
2015/6/15 0:00,DOG,MALE,BLACK/WHIT,1,2015/7/10 0:00,40212,,BODY,,,
2015/6/11 0:00,DOG,MALE,WHITE/BLAC,,,40208,YES,BODY,,,
2015/6/5 0:00,DOG,FEMALE,BLK WHT,1,2015/2/9 0:00,40212,,BODY,,,
2015/6/8 0:00,CAT,MALE,BRN TABBY,1,2015/6/24 0:00,40299,,BODY,,,
2015/6/15 0:00,DOG,MALE,BRINDLE,1,2015/4/27 0:00,40219,,BODY,,,
2015/6/12 0:00,CAT,,ORG TABBY,,,40014,,BODY,,,
2015/6/12 0:00,DOG,MALE,BRINDLE,,,40211,,HEAD,,,
2015/6/11 0:00,DOG,,GRAY,,,99674,YES,BODY,,,
2015/6/12 0:00,DOG,MALE,RED WHITE,,,40211,,HEAD,,,
2015/6/15 0:00,CAT,FEMALE,BLACK,3,2014/11/12 0:00,40206,,UNKNOWN,,,
,DOG,,BRN WHTE,,,40216,YES,BODY,,,
2015/6/11 0:00,DOG,,,,,40118,YES,UNKNOWN,,,
2015/6/11 0:00,DOG,,,,,40118,,UNKNOWN,,,
2015/6/11 0:00,CAT,FEMALE,BLK WHT,,,,YES,UNKNOWN,,,
2015/6/16 0:00,DOG,MALE,BLAKC,1,2015/6/29 0:00,40214,,BODY,,,
2015/6/17 0:00,CAT,,BRN WHT,,,40214,YES,UNKNOWN,,,
2015/6/18 0:00,CAT,MALE,,3,2015/1/30 0:00,40223,,BODY,,,
2015/6/18 0:00,DOG,MALE,BLCK BRN,,,40222,,BODY,,,
2015/6/19 0:00,CAT,,BLK WHITE,,,40245,YES,BODY,,,
2015/6/12 0:00,CAT,,,,,40291,YES,UNKNOWN,,,
2015/6/19 0:00,DOG,,COPPER,,,40299,YES,UNKNOWN,,,
2015/6/20 0:00,DOG,,BLACK,,,40291,YES,BODY,,,
2015/6/20 0:00,CAT,MALE,BLK WHT,1,2015/1/24 0:00,40207,,UNKNOWN,,,
2015/6/21 0:00,DOG,FEMALE,BLACK,1,2015/4/22 0:00,40214,,HEAD,,,
2015/6/21 0:00,DOG,MALE,WHT BLK,3,2013/5/24 0:00,40245,,HEAD,,,
2015/6/20 0:00,DOG,MALE,BROWN,,,40118,YES,UNKNOWN,,,
2015/6/16 0:00,DOG,MALE,WHITE,1,2015/2/19 0:00,40059,,BODY,,,
2015/6/19 0:00,DOG,MALE,BRN WHITE,1,2015/5/20 0:00,40218,,BODY,,,
2015/6/17 0:00,CAT,MALE,ORANGE,,,40272,YES,HEAD,,,
2015/6/17 0:00,DOG,MALE,BLUE WHITE,,,40210,,UNKNOWN,,,
2015/6/17 0:00,DOG,MALE,BROWN,,2015/4/13 0:00,40218,,BODY,,,
2015/6/17 0:00,DOG,MALE,BLACK,,2014/1/7 0:00,40118,,BODY,,,
2015/6/21 0:00,CAT,MALE,BLK WHT,1,2015/7/9 0:00,47130,,BODY,,,
2015/6/22 0:00,CAT,,,,,40222,,BODY,,,
2015/6/23 0:00,DOG,MALE,BRINDLE,3,2014/11/24 0:00,40228,,HEAD,,,
2015/6/23 0:00,DOG,MALE,BLUE BRN,,,40211,,UNKNOWN,,,
2015/6/24 0:00,DOG,MALE,ORANGE WHT,,,40272,,BODY,,,
2015/6/24 0:00,DOG,MALE,GREY,1,2015/8/1 0:00,40212,,UNKNOWN,,,
2015/6/25 0:00,CAT,,,,,40291,YES,UNKNOWN,,,
2015/6/25 0:00,DOG,,,,,40299,YES,BODY,,,
2015/6/25 0:00,DOG,,TAN,,,40220,YES,UNKNOWN,,,
2015/6/23 0:00,DOG,MALE,BRN WHT,1,2015/7/9 0:00,40213,,BODY,,,
2015/6/22 0:00,DOG,MALE,BROWN,3,2016/8/11 0:00,40211,,BODY,,,
2015/6/23 0:00,DOG,FEMALE,GRAY,1,2015/7/20 0:00,40272,,BODY,,,
2015/6/25 0:00,CAT,,,,,40291,YES,UNKNOWN,,,
2015/6/26 0:00,DOG,,,,,40511,YES,HEAD,,,
2015/6/26 0:00,DOG,,,,,77493,YES,UNKNOWN,,,
2015/6/27 0:00,DOG,MALE,YELLO,1,2015/2/27 0:00,40205,NO,UNKNOWN,,,
2015/6/28 0:00,DOG,FEMALE,BRN BLCK,,,40229,YES,BODY,,,
2015/6/27 0:00,CAT,FEMALE,GREY TABBY,,,40205,,BODY,,,
2015/6/28 0:00,DOG,MALE,BLK WHT,1,2015/7/21 0:00,40291,,BODY,,,
2015/6/29 0:00,DOG,MALE,GOLDEN,3,2014/3/8 0:00,40223,,BODY,,,
2015/6/30 0:00,DOG,MALE,TRI,1,2014/11/26 0:00,40207,,HEAD,,,
2015/6/30 0:00,DOG,,GREY WHT,1,2015/1/19 0:00,40210,,UNKNOWN,,,
2015/6/25 0:00,DOG,,,,,40215,,UNKNOWN,,,
2015/6/26 0:00,CAT,,ORANGE/BRO,1,2014/11/25 0:00,,,BODY,,,
2015/6/30 0:00,DOG,MALE,BLACK,1,2015/7/2 0:00,40245,,BODY,,,
2015/7/1 0:00,,UNKNOWN,,,,40205,,UNKNOWN,,,
2015/7/1 0:00,CAT,,,,,,,UNKNOWN,,,
2015/7/1 0:00,DOG,MALE,TAN WHITE,1,2015/7/2 0:00,40299,,UNKNOWN,,,
2015/6/28 0:00,DOG,UNKNOWN,BRINDLE,,2014/4/2 0:00,40213,,UNKNOWN,,,
2015/7/1 0:00,CAT,,TABBY,,,40258,,UNKNOWN,,,
2015/7/1 0:00,DOG,MALE,WHITE,1,2015/7/6 0:00,40241,,BODY,,,
2015/7/3 0:00,DOG,MALE,WHITE,,,40212,YES,HEAD,,,
2015/7/3 0:00,DOG,FEMALE,BLK WHITE,1,2015/8/14 0:00,40299,,UNKNOWN,,,
2015/7/4 0:00,DOG,,BLACK,,,40242,,BODY,,,
2015/7/4 0:00,DOG,MALE,BLACK WHT,,,40065,,HEAD,,,
2015/7/5 0:00,DOG,FEMALE,GRY BLACK,1,2014/8/2 0:00,40229,,BODY,,,
2015/7/5 0:00,DOG,MALE,TRI,3,2015/6/10 0:00,40299,,UNKNOWN,,,
2015/7/5 0:00,DOG,MALE,,,,40204,,UNKNOWN,,,
2015/7/2 0:00,CAT,,GRAY WHITE,,,40216,,BODY,,,
2015/7/2 0:00,DOG,MALE,BRN WHT,,,40208,,BODY,,,
2015/6/27 0:00,DOG,FEMALE,GRY WHT,1,2015/3/19 0:00,40272,,BODY,,,
2015/6/28 0:00,CAT,FEMALE,BLK WHT,,,40118,,BODY,,,
2015/6/29 0:00,DOG,,BLK WHT,,,40211,,BODY,,,
2015/7/1 0:00,DOG,FEMALE,RED,,,40047,,BODY,,,
2015/7/1 0:00,DOG,FEMALE,BLK WHT,1,2015/6/1 0:00,40211,,UNKNOWN,,,
2015/6/21 0:00,CAT,FEMALE,ORANGE,,,40215,,BODY,,,
2015/6/20 0:00,DOG,MALE,WHT BLK,1,2015/8/4 0:00,40229,,HEAD,,,
2015/7/6 0:00,DOG,MALE,BLACK,1,2014/10/15 0:00,40212,,HEAD,,,
2015/7/7 0:00,DOG,MALE,TAN WHITE,1,2015/7/31 0:00,40214,,UNKNOWN,,,
2015/7/4 0:00,DOG,MALE,RED,1,2015/5/16 0:00,40212,,HEAD,,,
2015/7/3 0:00,DOG,FEMALE,BLK BRN,3,2014/1/4 0:00,40291,,BODY,,,
2015/7/6 0:00,DOG,MALE,TAN,3,2015/3/23 0:00,40214,,BODY,,,
,CAT,MALE,BLK,,,40222,,BODY,,,
2015/7/8 0:00,DOG,FEMALE,BRN BLCK,1,2015/8/1 0:00,40223,,HEAD,,,
2015/7/8 0:00,CAT,,,,,40229,,UNKNOWN,,,
2015/7/10 0:00,DOG,MALE,BLACK,1,2015/8/8 0:00,40205,,BODY,,,
2015/7/10 0:00,DOG,MALE,BLACK,3,2015/5/18 0:00,40216,,BODY,,,
2015/7/11 0:00,DOG,FEMALE,BLACK,,,40207,,UNKNOWN,,,
2015/7/12 0:00,DOG,FEMALE,BLCK BRN,1,2015/3/22 0:00,40219,,UNKNOWN,,,
2015/7/3 0:00,DOG,MALE,WHITE,1,2015/1/7 0:00,,,UNKNOWN,,,
2015/7/10 0:00,DOG,,,1,2015/7/23 0:00,,,,,,
,DOG,,,,,40243,,,,,
,DOG,,BLK WHT,,,40203,,BODY,,,
2015/7/13 0:00,CAT,,,,,40291,YES,UNKNOWN,,,
2015/7/14 0:00,DOG,FEMALE,GREY BLCK,,,40218,,HEAD,,,
2015/7/13 0:00,DOG,MALE,BLACK,,,40213,YES,UNKNOWN,,,
2015/7/11 0:00,DOG,FEMALE,BLACK WHT,1,2015/1/27 0:00,40219,,BODY,,,
2015/7/6 0:00,DOG,FEMALE,WHITE,1,2015/9/5 0:00,40223,,BODY,,,
2015/7/15 0:00,DOG,MALE,CREAM,,2014/10/14 0:00,40203,,UNKNOWN,,,
2015/7/17 0:00,DOG,MALE,GREY WHITE,,,40218,,HEAD,,,
2015/7/19 0:00,DOG,,BROWN,,,40213,,BODY,,,
2015/7/16 0:00,CAT,,,,,40219,,BODY,,,
2015/7/21 0:00,DOG,,,,,40212,,BODY,,,
2015/7/18 0:00,DOG,FEMALE,BLK BRN,3,2013/10/7 0:00,37013,,UNKNOWN,,,
2015/7/8 0:00,CAT,FEMALE,GRAY,1,2015/7/28 0:00,40206,,UNKNOWN,,,
2015/7/12 0:00,DOG,FEMALE,WHITE,1,2015/3/15 0:00,40214,,BODY,,,
2015/7/18 0:00,DOG,FEMALE,WHITE,1,2015/8/25 0:00,40219,,HEAD,,,
2015/7/12 0:00,CAT,MALE,ORANGE,,,40241,,BODY,,,
2015/7/18 0:00,CAT,FEMALE,BLACK,,,40205,,BODY,,,
2015/7/17 0:00,CAT,,GRAY,,,40258,,BODY,,,
2015/7/16 0:00,DOG,MALE,TRI,,2015/4/7 0:00,40216,,BODY,,,
2015/7/13 0:00,CAT,,ORANGE,,,40208,YES,BODY,,,
2015/7/19 0:00,DOG,MALE,BLK WHT,1,2015/9/4 0:00,40205,,BODY,,,
2015/7/21 0:00,DOG,,YELLOW,3,2013/4/1 0:00,40243,,UNKNOWN,,,
2015/7/21 0:00,CAT,MALE,GRAY BRN,,,40207,,BODY,,,
2015/7/12 0:00,DOG,FEMALE,BUFF,1,2015/3/1 0:00,,,BODY,,,
2015/7/12 0:00,DOG,MALE,BUFF,1,2015/3/1 0:00,,,BODY,,,
2015/7/12 0:00,DOG,FEMALE,BRN WHITE,1,2014/11/8 0:00,,,BODY,,,
2015/7/21 0:00,DOG,,,,,40216,YES,UNKNOWN,,,
2015/7/18 0:00,DOG,,,,,47136,YES,UNKNOWN,,,
2015/7/8 0:00,DOG,MALE,BRN WHITE,1,2015/2/10 0:00,40228,,BODY,,,
2015/7/23 0:00,CAT,FEMALE,,,,40258,,BODY,,,
2015/7/23 0:00,DOG,FEMALE,GREY,3,2015/8/7 0:00,40291,,UNKNOWN,,,
2015/7/21 0:00,CAT,MALE,ORANGE WHT,1,2015/4/22 0:00,40214,,UNKNOWN,,,
2015/7/24 0:00,CAT,FEMALE,BLACK,,,40215,YES,BODY,,,
2015/7/26 0:00,DOG,MALE,BLCK WH GR,1,2015/9/5 0:00,40211,,HEAD,,,
2015/7/25 0:00,DOG,MALE,CHOC,1,2014/8/6 0:00,40207,,UNKNOWN,,,
2015/7/23 0:00,CAT,FEMALE,SILVER,1,2014/11/1 0:00,40223,,UNKNOWN,,,
2015/7/24 0:00,DOG,MALE,BLCK,3,2015/4/8 0:00,40245,,HEAD,,,
2015/7/25 0:00,DOG,,BRN BLCK,,,40291,,UNKNOWN,,,
2015/7/22 0:00,DOG,FEMALE,TAN,,2015/4/17 0:00,40216,,BODY,,,
2015/7/16 0:00,DOG,FEMALE,BR-WHT,3,2013/8/19 0:00,40204,,BODY,,,
2015/7/16 0:00,DOG,FEMALE,TRI,1,2015/3/19 0:00,40204,,BODY,,,
2015/7/21 0:00,DOG,MALE,BLACK,,2008/10/27 0:00,40291,,BODY,,,
2015/7/23 0:00,DOG,MALE,RED/TAN,,,40217,,BODY,,,
2015/7/27 0:00,DOG,FEMALE,BLK WHT,1,2015/9/15 0:00,40211,,BODY,,,
2015/7/27 0:00,DOG,,,,,40207,,BODY,,,
2015/7/28 0:00,DOG,MALE,TAN WHITE,1,2015/5/22 0:00,40243,,HEAD,,,
2015/7/28 0:00,CAT,MALE,BLCK WHITE,,,40272,,BODY,,,
2015/7/26 0:00,DOG,MALE,BLCK YELLO,,,40108,,BODY,,,
2015/7/25 0:00,DOG,MALE,BLK WHT,1,2014/11/15 0:00,40214,,HEAD,,,
2015/7/28 0:00,DOG,FEMALE,GRY WHITE,,,40212,,BODY,,,
2015/7/29 0:00,DOG,MALE,BLACK,3,2015/2/5 0:00,40241,,BODY,,,
2015/8/2 0:00,DOG,MALE,BROWN,,2015/10/9 0:00,,,HEAD,,,
2015/8/2 0:00,DOG,FEMALE,BLACK,1,2015/3/7 0:00,40214,,HEAD,,,
2015/8/1 0:00,DOG,MALE,BLK BRINDL,1,2014/9/24 0:00,40291,,,,,
2015/8/2 0:00,DOG,,,,,40215,,BODY,,,
2015/7/31 0:00,DOG,FEMALE,BLCK WHT,1,2015/7/16 0:00,40206,,UNKNOWN,,,
2015/7/19 0:00,CAT,MALE,BLCK BRN,1,2015/8/13 0:00,40222,,BODY,,,
2015/7/29 0:00,CAT,FEMALE,ORANGE,1,2014/11/1 0:00,40245,,UNKNOWN,,,
2015/7/31 0:00,DOG,MALE,LIGHT BROW,,,40215,,BODY,,,
2015/8/3 0:00,DOG,MALE,BRN BLK,3,2015/8/5 0:00,40220,,BODY,,,
2015/8/2 0:00,DOG,MALE,BLK,3,2013/2/2 0:00,40272,,BODY,,,
2015/7/30 0:00,DOG,MALE,BLK TAN,1,2015/8/23 0:00,40272,,BODY,,,
2015/7/25 0:00,DOG,MALE,WHT BRN,,,40217,,BODY,,,
2015/8/5 0:00,DOG,FEMALE,BLACK TAN,1,2014/10/9 0:00,40223,,HEAD,,,
2015/8/5 0:00,DOG,,,,,40223,,BODY,,,
2015/8/7 0:00,CAT,,,,,40206,,UNKNOWN,,,
2015/8/8 0:00,CAT,FEMALE,GRAY,,,40212,,,,,
2015/8/10 0:00,DOG,MALE,BLACK,,,40272,,HEAD,,,
2015/8/8 0:00,DOG,FEMALE,BRINDLE,,,40065,,BODY,,,
2015/8/7 0:00,DOG,FEMALE,BROWN,,,40243,,BODY,,,
2015/8/3 0:00,DOG,MALE,TRI,,,40214,,BODY,,,
2015/8/3 0:00,DOG,FEMALE,TAN,,2014/9/25 0:00,,,BODY,,,
2015/8/5 0:00,DOG,MALE,BRINDLE,,2014/10/2 0:00,40215,,BODY,,,
2015/8/1 0:00,CAT,UNKNOWN,,1,2015/8/13 0:00,40205,,UNKNOWN,,,
2015/8/11 0:00,DOG,MALE,GR/WH/BLK,,2015/7/20 0:00,40219,,BODY,,,
2015/8/11 0:00,DOG,UNKNOWN,BLACK/WHIT,,,40219,,UNKNOWN,,,
2015/8/11 0:00,DOG,MALE,BRWN/BLK,3,2014/12/31 0:00,40210,,BODY,,,
2015/8/11 0:00,CAT,MALE,GREY & WHT,1,2015/4/4 0:00,40245,,,,,
2015/8/14 0:00,DOG,UNKNOWN,TAN/WHT,3,2015/8/25 0:00,40014,,BODY,,,
2015/8/10 0:00,DOG,MALE,BRN WHITE,1,2015/3/25 0:00,40299,,BODY,,,
2015/8/10 0:00,DOG,MALE,BLACK,,2015/4/19 0:00,40272,,BODY,,,
2015/8/12 0:00,DOG,MALE,BRN BLK,3,2015/8/12 0:00,40220,,BODY,,,
2015/8/15 0:00,DOG,FEMALE,BLONDE,,,40067,,HEAD,,,
,CAT,FEMALE,BLACK,,,40059,,,,,
,DOG,,BLACK,,,40204,,,,,
2015/8/15 0:00,CAT,UNKNOWN,,1,2015/8/27 0:00,40217,,UNKNOWN,,,
2015/8/15 0:00,DOG,UNKNOWN,BLACK/BRN,1,2015/8/28 0:00,40214,,BODY,,,
2015/8/17 0:00,CAT,MALE,GRAY,,,40272,,BODY,,,
2015/8/17 0:00,DOG,FEMALE,BLACK,3,2015/5/18 0:00,40299,,UNKNOWN,,,
2015/8/17 0:00,DOG,MALE,BLCK WHITE,1,2015/9/2 0:00,40219,,HEAD,,,
2015/8/14 0:00,DOG,MALE,BLACK,,,40229,,UNKNOWN,,,
2015/8/17 0:00,DOG,FEMALE,TAN,,,40215,,BODY,,,
2015/8/12 0:00,DOG,FEMALE,BROWN,1,2015/8/13 0:00,40243,,UNKNOWN,,,
2015/8/15 0:00,DOG,MALE,BLK WHT,,2015/1/16 0:00,40241,,HEAD,,,
2015/8/14 0:00,DOG,MALE,YELLOW,1,2015/4/1 0:00,40245,,BODY,,,
2015/8/16 0:00,BAT,,,,,40206,,BODY,,,
2015/8/15 0:00,DOG,,BRN BLACK,1,2015/3/2 0:00,40241,,UNKNOWN,,,
2015/8/20 0:00,DOG,,BROWN BLK,,,40205,,UNKNOWN,,,
,BAT,,,,,40245,,,,,
,BAT,,,,,40299,,,,,
2015/8/23 0:00,DOG,MALE,BRN WHITE,1,2015/9/10 0:00,40212,,HEAD,,,
2015/8/22 0:00,CAT,MALE,GREY,1,2014/10/1 0:00,40206,,BODY,,,
2015/8/22 0:00,DOG,FEMALE,WHITE,1,2015/2/17 0:00,40218,,BODY,,,
2015/8/23 0:00,DOG,,,,,40229,,HEAD,,,
2015/8/23 0:00,DOG,MALE,BLK WHTE,,,40202,,BODY,,,
2015/8/22 0:00,DOG,,,1,2015/6/5 0:00,40210,,BODY,,,
2015/8/21 0:00,DOG,FEMALE,BRINDLE,1,2014/12/18 0:00,40216,,BODY,,,
2015/8/21 0:00,DOG,,,,,40059,,BODY,,,
2015/8/24 0:00,DOG,MALE,BROWN,,2014/4/10 0:00,40229,,UNKNOWN,,,
2015/8/21 0:00,DOG,MALE,BLK/WHT,,,40212,,BODY,,,
2015/8/19 0:00,DOG,UNKNOWN,BLACK,,,40212,,BODY,,,
2015/8/19 0:00,CAT,,,,,,,BODY,,,
2015/8/26 0:00,DOG,MALE,BRN/BLK,1,2015/5/25 0:00,40214,,HEAD,,,
2015/8/26 0:00,DOG,FEMALE,TAN,1,2015/8/20 0:00,40241,,HEAD,,,
2015/8/27 0:00,DOG,UNKNOWN,BLK/WHT,3,2015/2/14 0:00,40220,,BODY,,,
2015/8/28 0:00,DOG,MALE,WHITE,,2015/8/1 0:00,40228,,UNKNOWN,,,
2015/8/28 0:00,DOG,FEMALE,FAWN/WHT,3,2015/7/30 0:00,40241,,UNKNOWN,,,
2015/8/29 0:00,DOG,MALE,RED/BRWN,3,2013/9/16 0:00,40222,,HEAD,,,
2015/8/27 0:00,DOG,UNKNOWN,BLK/BRN,1,2015/8/27 0:00,40245,,BODY,,,
,CAT,UNKNOWN,BLK/WHT,,,40229,,,,,
2015/8/29 0:00,DOG,FEMALE,BRN/BLK,3,2015/8/26 0:00,40245,,BODY,,,
2015/8/28 0:00,DOG,FEMALE,RED/BLK,1,2015/9/18 0:00,40241,,BODY,,,
2015/8/29 0:00,DOG,MALE,BLK/WHT,1,2015/6/8 0:00,40241,,BODY,,,
2015/8/26 0:00,DOG,UNKNOWN,BLK WHT,,,40220,,BODY,,,
2015/8/30 0:00,DOG,UNKNOWN,,,,40272,,BODY,,,
,DOG,UNKNOWN,BLONDE,1,2015/6/4 0:00,40207,,,,,
2015/8/31 0:00,DOG,UNKNOWN,WHT/BRN,,,40220,,BODY,,,
2015/9/1 0:00,DOG,UNKNOWN,BLACK,1,2015/9/2 0:00,40206,,BODY,,,
,DOG,UNKNOWN,,1,2015/9/30 0:00,40220,,,,,
2015/9/2 0:00,DOG,FEMALE,WHT/GRY,1,2014/11/15 0:00,40222,,HEAD,,,
,DOG,UNKNOWN,WHITE,,,40205,,,,,
2015/9/3 0:00,DOG,,,,,40245,,BODY,,,
2015/9/5 0:00,DOG,MALE,BLK TAN,1,2015/9/6 0:00,40218,,UNKNOWN,,,
2015/9/5 0:00,DOG,MALE,BLACK,3,2013/11/21 0:00,40241,,UNKNOWN,,,
2015/9/5 0:00,DOG,,BLK WHITE,,,36362,,BODY,,,
2015/9/5 0:00,DOG,MALE,BROWN,1,2015/2/11 0:00,40213,,HEAD,,,
2015/9/3 0:00,DOG,MALE,BLK WHTE,1,2015/10/31 0:00,40222,,BODY,,,
,DOG,MALE,BRINDLE,1,2015/7/26 0:00,40299,,,,,
2015/9/6 0:00,DOG,MALE,BLK WHT,1,2015/5/20 0:00,40222,,BODY,,,
2015/9/4 0:00,CAT,MALE,WHTIE,1,2015/4/8 0:00,40228,,UNKNOWN,,,
,BAT,,,,,40242,,,,,NEGATIVE
2015/8/27 0:00,DOG,MALE,RED,1,2015/1/9 0:00,40219,,BODY,,,
2015/8/28 0:00,DOG,MALE,BROWN,1,2015/9/28 0:00,40162,,BODY,,,
2015/9/5 0:00,DOG,FEMALE,BLK WHT,,2015/4/8 0:00,40202,,BODY,,,
2015/9/6 0:00,DOG,MALE,GRY WHT,1,2015/3/29 0:00,40215,,BODY,,,
2015/8/31 0:00,DOG,MALE,WHT BRN,1,2015/1/12 0:00,40215,,BODY,,,
2015/8/28 0:00,DOG,MALE,BRN,,2015/8/7 0:00,40218,,BODY,,,
2015/8/29 0:00,DOG,MALE,GRY WHT,,,40216,,HEAD,,,
2015/9/1 0:00,CAT,MALE,ORG WHT,,,40204,,BODY,,,
